Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
Q8M867	NU1M_MURSU	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Murina suilla (Brown tube-nosed bat) (Lesser tube-nosed bat)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q8LWT4	NU4LM_MANTE	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Manis tetradactyla (Long-tailed pangolin) (Uromanis tetradactyla)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q94VF8	NU1M_VARJO	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Varanus jobiensis (Peach throat monitor)	320	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q34944	NU6M_LUMTE	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Lumbricus terrestris (Common earthworm)	156	7.1.1.2	ND6			
P92670	NU6M_MACRO	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Macropus robustus (Wallaroo) (Euro)	167	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P15956	NU3M_EMEND	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Emericella nidulans (Aspergillus nidulans)	136	7.1.1.2	nd3 ndhC			
Q9T9X3	NU6M_PONPY	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Pongo pygmaeus (Bornean orangutan)	174	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q94VK5	NU6M_RHIMO	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Rhinolophus monoceros (Formosan lesser horseshoe bat)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P92666	NU3M_MACRO	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Macropus robustus (Wallaroo) (Euro)	116	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
O63849	NU6M_SARGL	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Sarcophyton glaucum (Toadstool umbrella leather coral)	185	7.1.1.2	ND6			
Q37403	NU4LM_ALLMA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Allomyces macrogynus	99	7.1.1.2	ND4L NAD4L			
P34859	NU4LM_APILI	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Apis mellifera ligustica (Common honeybee) (Italian honeybee)	87	7.1.1.2	ND4L			
P48929	NU4LM_CANPA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Candida parapsilosis (Yeast)	84	7.1.1.2	ND4L NAD4L			
P34852	NU4M_ANOGA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Anopheles gambiae (African malaria mosquito)	447	7.1.1.2	mt:ND4 ND4			
P34846	NU1M_ANOGA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Anopheles gambiae (African malaria mosquito)	314	7.1.1.2	mt:ND1 ND1			
P48916	NU4M_FELCA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Felis catus (Cat) (Felis silvestris catus)	459	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
P84302	NU1M_DROTR	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1) (Fragments)	Drosophila tristis (Fruit fly)	163	7.1.1.2	mt:ND1 ND1			
Q70RY0	NU4LM_KOGBR	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Kogia breviceps (Pygmy sperm whale) (Physeter breviceps)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q95916	NU4LM_POLOR	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Polypterus ornatipinnis (Ornate bichir)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q08GM0	NU4LM_LAGFA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Lagostrophus fasciatus (Banded hare-wallaby)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q3T4F3	NU2M_RHIOR	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Rhizopus oryzae (Mucormycosis agent) (Rhizopus arrhizus var. delemar)	523	7.1.1.2	ND2 NAD2			
Q330G9	NU2M_SACBI	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Saccopteryx bilineata (Greater white-lined bat)	347	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
P24976	NU4LM_BALPH	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Balaenoptera physalus (Fin whale) (Balaena physalus)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
O21566	NU3M_SIGHI	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Sigmodon hispidus (Hispid cotton rat)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
O03699	NU4M_BOTER	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Bothrops erythromelas (Caatinga lance head)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
O03698	NU4M_BOTBI	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Bothrops bilineatus (Green jararaca) (Bothriopsis bilineata)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
O21563	NU3M_SIGOC	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Sigmodon ochrognathus (Yellow-nosed cotton rat)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q9TA19	NU5M_LOXAF	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Loxodonta africana (African elephant)	606	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
B0FWD5	NU4LM_AEDAE	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	98	7.1.1.2	mt:ND4L ND4L			
O21595	NU3M_ONYLE	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Onychomys leucogaster (Northern grasshopper mouse)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
O21601	NU3M_OSGBA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Osgoodomys banderanus (Michoacan deer mouse) (Peromyscus banderanus)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q95915	NU3M_POLOR	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Polypterus ornatipinnis (Ornate bichir)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P92697	NU3M_PONAB	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q35929	NU3M_SALSA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Salmo salar (Atlantic salmon)	116	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
O21517	NU4LM_OXYRU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Oxymycterus rufus (Red hocicudo)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q70RM6	NU4LM_PHOPH	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Phocoena phocoena (Harbor porpoise)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q08H76	NU4LM_ERIBA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Erignathus barbatus (Bearded seal)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q8LX40	NU4LM_EUMJU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Eumetopias jubatus (Steller sea lion) (Phoca jubata)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
O99826	NU4LM_RHISA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Rhipicephalus sanguineus (Brown dog tick) (Ixodes sanguineus)	91	7.1.1.2	ND4L			
O03173	NU4M_LATCH	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Latimeria chalumnae (Coelacanth)	461	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
P92681	NU4M_OVOOK	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Ovophis okinavensis (Ryukyu Island pit viper) (Trimeresurus okinavensis)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
O79882	NU6M_PIG	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Sus scrofa (Pig)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
O21598	NU3M_ISTPI	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Isthmomys pirrensis (Mount Pirri Isthmus rat)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q96070	NU6M_RHIUN	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Rhinoceros unicornis (Greater Indian rhinoceros)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
O03171	NU3M_LATCH	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Latimeria chalumnae (Coelacanth)	116	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q37626	NU6M_PROWI	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Prototheca wickerhamii	207	7.1.1.2	ND6 NAD6			
Q7Y8D2	NU6M_UROTA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Urotrichus talpoides (Japanese shrew mole)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P20686	NU3M_ONCGO	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Oncorhynchus gorbuscha (Pink salmon) (Salmo gorbuscha)	116	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q94Z64	NU4LM_NYCCO	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Nycticebus coucang (Slow loris)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P69234	NU1M_BRAFL	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Branchiostoma floridae (Florida lancelet) (Amphioxus)	313	7.1.1.2	ND1 NAD1 NADH1			
P24887	NU1M_CAEEL	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Caenorhabditis elegans	291	7.1.1.2	nduo-1 nd1 MTCE.11			
Q3L6Z6	NU4LM_PUMCO	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Puma concolor (Mountain lion)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
O03701	NU4M_BOTSC	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Bothriechis schlegelii (Eyelash palm pitviper)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q3LR84	NU4LM_PANHO	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Pantholops hodgsonii (Chiru) (Tibetan antelope)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q6EMS3	NU4LM_BOSIN	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Bos indicus (Zebu)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P48920	NU5M_CHOCR	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Chondrus crispus (Carrageen Irish moss) (Polymorpha crispa)	666	7.1.1.2	ND5 NAD5			
Q70Y23	NU1M_TOLMA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Tolypeutes matacus (Southern three-banded armadillo)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q9ZZ38	NU1M_TRIRU	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Trichophyton rubrum (Athlete's foot fungus) (Epidermophyton rubrum)	343	7.1.1.2	ND1 NADH1			
P10329	NU6M_CHLRE	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Chlamydomonas reinhardtii (Chlamydomonas smithii)	162	7.1.1.2	ND6 NAD6			
P24981	NU6M_COTJA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Coturnix japonica (Japanese quail) (Coturnix coturnix japonica)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
O78708	NU1M_VOMUR	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Vombatus ursinus (Common wombat)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q94VC3	NU1M_VARRU	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Varanus rudicollis (Rough-necked monitor)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
P03890	NU1M_XENLA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Xenopus laevis (African clawed frog)	323	7.1.1.2	mt-nd1 mtnd1 nadh1 nd1			
Q70Y24	NU1M_ZAEPI	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Zaedyus pichiy (Pichi) (Darwin's armadillo)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q38PR1	NU6M_MAMPR	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Mammuthus primigenius (Siberian woolly mammoth)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q6U7Y2	NU4LM_MONPE	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Moniliophthora perniciosa (strain FA553 / isolate CP02) (Witches'-broom disease fungus) (Marasmius perniciosus)	87	7.1.1.2	ND4L NAD4L			
A8DQI8	NU4LM_AVAUN	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Avahi unicolor (Sambirano woolly lemur)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P24875	NU1M_ASCSU	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Ascaris suum (Pig roundworm) (Ascaris lumbricoides)	290	7.1.1.2	ND1			
Q35813	NU5M_STRCA	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Struthio camelus (Common ostrich)	605	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
Q34949	NU4M_LUMTE	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Lumbricus terrestris (Common earthworm)	452	7.1.1.2	ND4			
Q05EQ4	NU4LM_LEPMS	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Lepilemur mitsinjoensis (Mitsinjo sportive lemur)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q36458	NU4M_ORNAN	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Ornithorhynchus anatinus (Duckbill platypus)	460	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q6V9E0	NU4LM_TALMA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Talaromyces marneffei (Penicillium marneffei)	89	7.1.1.2	nd4L nad4L			
Q9TA29	NU1M_LOXAF	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Loxodonta africana (African elephant)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q8W9B6	NU4LM_VOMUR	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Vombatus ursinus (Common wombat)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q7J3C3	NU4LM_MACFA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q9ZZ65	NU2M_CANLF	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Canis lupus familiaris (Dog) (Canis familiaris)	347	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
Q85PQ8	NU2M_CIVCI	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Civettictis civetta (African civet)	347	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
Q37381	NU1M_ACACA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Acanthamoeba castellanii (Amoeba)	369	7.1.1.2	ND1 NAD1			
Q36284	NU5M_MAIZE	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5) (Fragment)	Zea mays (Maize)	180	7.1.1.2	ND5 NAD5			
Q36151	NU5M_TARSY	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5) (Fragment)	Tarsius syrichta (Philippine tarsier)	79	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
P93313	NU4M_ARATH	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Arabidopsis thaliana (Mouse-ear cress)	495	7.1.1.2	ND4 NAD4 AtMg00580			SUBUNIT: Complex I is composed of at least 49 different subunits.
Q32US1	NU4LM_SMICR	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Sminthopsis crassicaudata (Fat-tailed dunnart) (Phascogale crassicaudata)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
O47479	NU1M_HETBL	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Heterololigo bleekeri (Spear squid) (Loligo bleekeri)	313	7.1.1.2	ND1			
Q71MY6	NU2M_CROSG	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Crocidura suaveolens gueldenstaedtii (Gueldenstaedt's shrew) (Crocidura gueldenstaedtii)	347	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
A9RAG4	NU2M_DEBHA	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	450	7.1.1.2	ND2			
Q36426	NU2M_LOCMI	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Locusta migratoria (Migratory locust)	342	7.1.1.2	ND2			
P15552	NU5M_STRPU	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Strongylocentrotus purpuratus (Purple sea urchin)	637	7.1.1.2	ND5			
Q35140	NU2M_NEUCR	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	583	7.1.1.2	ndh-2 ND2 NCM007 NCU16006			
P48175	NU2M_ONCMY	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	349	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
O79671	NU2M_PELSU	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Pelomedusa subrufa (African side-necked turtle)	346	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
P25707	NU3M_ONCTS	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Oncorhynchus tshawytscha (Chinook salmon) (Salmo tshawytscha)	116	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P48656	NU5M_HORSE	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Equus caballus (Horse)	604	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
O03707	NU4M_CAURH	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Causus rhombeatus (Rhombic night adder)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
O78693	NU1M_ATEPA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Ateles paniscus (Black spider monkey) (Red-faced black spider monkey)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q5BU77	NU4LM_COLGU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Colobus guereza (Mantled guereza) (Eastern black-and-white colobus monkey)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q94XZ1	NU4LM_EULRU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Eulemur rubriventer (Red-bellied lemur)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P51932	NU1M_DROMD	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1) (Fragments)	Drosophila madeirensis (Fruit fly)	163	7.1.1.2	mt:ND1 ND1			
Q9G2W8	NU5M_MYXGL	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Myxine glutinosa (Atlantic hagfish)	601	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
Q25CE8	NU4LM_BALOM	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Balaenoptera omurai (Omura's baleen whale)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P04540	NU5M_TRYBB	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Trypanosoma brucei brucei	590	7.1.1.2	ND5			
P61796	NU4LM_PONPY	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Pongo pygmaeus (Bornean orangutan)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P34941	NU4M_ARBLI	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Arbacia lixula (Black urchin) (Echinus lixula)	457	7.1.1.2	ND4			
Q96066	NU3M_RHIUN	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Rhinoceros unicornis (Greater Indian rhinoceros)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q9ZZ47	NU3M_SQUAC	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Squalus acanthias (Spiny dogfish)	116	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P24880	NU4M_ASCSU	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Ascaris suum (Pig roundworm) (Ascaris lumbricoides)	409	7.1.1.2	ND4			
P41296	NU1M_BALMU	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Balaenoptera musculus (Blue whale)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q37598	NU4LM_PHYIN	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Phytophthora infestans (Potato late blight fungus) (Botrytis infestans)	100	7.1.1.2	ND4L NAD4L			
O03704	NU4M_CROLE	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Crotalus lepidus (Banded rock rattlesnake)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
P84304	NU1M_DROOB	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1) (Fragments)	Drosophila obscura (Fruit fly)	163	7.1.1.2	mt:ND1 ND1			
P34186	NU1M_FORLA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Formosania lacustris (Oriental stream loach) (Crossostoma lacustre)	324	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q37108	NU3M_ONCMA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Oncorhynchus masou (Cherry salmon) (Masu salmon)	116	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P69305	NU4LM_ONCNE	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Oncorhynchus nerka (Sockeye salmon) (Salmo nerka)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
