Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
C4ZZ16	ATP6_ECOBW	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Escherichia coli (strain K12 / MC4100 / BW2952)	271		atpB BWG_3429			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B7NF54	ATP6_ECOLU	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)	271		atpB ECUMN_4268			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q1R4J4	ATP6_ECOUT	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Escherichia coli (strain UTI89 / UPEC)	271		atpB UTI89_C4293			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q5P9R8	ATP6_ANAMM	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Anaplasma marginale (strain St. Maries)	241		atpB AM1110			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q35538	ATP6_PETMA	ATP synthase subunit a (F-ATPase protein 6)	Petromyzon marinus (Sea lamprey)	237		MT-ATP6 ATP6 ATPASE6 MTATP6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c (By similarity). {ECO:0000250}.
C5BF34	ATP6_EDWI9	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Edwardsiella ictaluri (strain 93-146)	272		atpB NT01EI_3906			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q4FPE9	ATP6_PELUB	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Pelagibacter ubique (strain HTCC1062)	244		atpB SAR11_0116			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q7CND5	ATP6_STRP8	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Streptococcus pyogenes serotype M18 (strain MGAS8232)	238		atpB spyM18_0813			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A4WGE9	ATP6_ENT38	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Enterobacter sp. (strain 638)	271		atpB Ent638_4126			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A6QAM3	ATP6_SULNB	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Sulfurovum sp. (strain NBC37-1)	241		atpB SUN_1582			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q8E8B4	ATP6_SHEON	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Shewanella oneidensis (strain MR-1)	264		atpB SO_4753			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q0HPF5	ATP6_SHESR	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Shewanella sp. (strain MR-7)	264		atpB Shewmr7_4023			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q1GU79	ATP6_SPHAL	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256) (Sphingomonas alaskensis)	261		atpB Sala_1076			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
P24946	ATP6_CYPCA	ATP synthase subunit a (F-ATPase protein 6)	Cyprinus carpio (Common carp)	227		mt-atp6 atp6 atpase6 mtatp6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.
Q2G2F4	ATP6_STAA8	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Staphylococcus aureus (strain NCTC 8325)	242		atpB SAOUHSC_02350			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A5FVJ0	ATP6_ACICJ	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Acidiphilium cryptum (strain JF-5)	251		atpB Acry_0397			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A8YY76	ATP6_STAAT	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Staphylococcus aureus (strain USA300 / TCH1516)	242		atpB USA300HOU_2099			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q99SE9	ATP6_STAAM	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Staphylococcus aureus (strain Mu50 / ATCC 700699)	242		atpB SAV2109			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A4QLI2	ATPI_LOBMA	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Lobularia maritima (Sweet alyssum) (Alyssum maritimum)	249		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
A8A6K1	ATP6_ECOHS	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Escherichia coli O9:H4 (strain HS)	271		atpB EcHS_A3954			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B4RS87	ATP6_ALTMD	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Alteromonas mediterranea (strain DSM 17117 / CIP 110805 / LMG 28347 / Deep ecotype)	277		atpB MADE_1020485			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q2IHP4	ATP6_ANADE	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Anaeromyxobacter dehalogenans (strain 2CP-C)	381		atpB Adeh_4340			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B0Z5D1	ATPI_OENPA	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Oenothera parviflora (Small-flowered evening primrose) (Oenothera cruciata)	247		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
B0Z4W3	ATPI_OENBI	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Oenothera biennis (German evening primrose) (Onagra biennis)	247		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q2LVX0	ATP6_SYNAS	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Syntrophus aciditrophicus (strain SB)	217		atpB SYNAS_23530 SYN_00588			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B2IGL1	ATP6_BEII9	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIB 8712)	253		atpB Bind_0743			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q05364	ATP6_SYNP1	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Synechococcus sp. (strain PCC 6716)	252		atpB atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A2T320	ATPI_ANGEV	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Angiopteris evecta (Mule's foot fern) (Polypodium evectum)	248		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
A7MMW0	ATP6_CROS8	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Cronobacter sakazakii (strain ATCC BAA-894) (Enterobacter sakazakii)	272		atpB ESA_04012			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q72DL1	ATP6_DESVH	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	233		atpB DVU_0918			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q49L10	ATPI_EUCGG	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Eucalyptus globulus subsp. globulus (Tasmanian blue gum)	247		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q3A603	ATP62_PELCD	ATP synthase subunit a 2 (ATP synthase F0 sector subunit a 2) (F-ATPase subunit 6 2)	Pelobacter carbinolicus (strain DSM 2380 / NBRC 103641 / GraBd1)	234		atpB2 Pcar_0951			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B7L888	ATP6_ECO55	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Escherichia coli (strain 55989 / EAEC)	271		atpB EC55989_4213			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q9TL13	ATPI_NEPOL	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Nephroselmis olivacea (Green alga)	239		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
B5E676	ATP6_STRP4	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Streptococcus pneumoniae serotype 19F (strain G54)	238		atpB SPG_1436			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q9CKW6	ATP6_PASMU	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Pasteurella multocida (strain Pm70)	264		atpB PM1488			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q830Z9	ATP6_ENTFA	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Enterococcus faecalis (strain ATCC 700802 / V583)	239		atpB EF_2614			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q9MTM0	ATPI_OENEH	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Oenothera elata subsp. hookeri (Hooker's evening primrose) (Oenothera hookeri)	247		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
P0A2Y8	ATP6_STRPN	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)	238		atpB atpA uncB SP_1513			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
P0A2Y9	ATP6_STRR6	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	238		atpB atpA uncB spr1365			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393, ECO:0000269|PubMed:11580837}.
P08444	ATP6_SYNP6	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) (Anacystis nidulans)	249		atpB atpI syc1182_c			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
P00853	ATP6_ASPAM	ATP synthase subunit a (F-ATPase protein 6) (Fragment)	Aspergillus amstelodami	78		atp6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.
Q7WEM3	ATP6_BORBR	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) (Alcaligenes bronchisepticus)	293		atpB BB4611			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A4Z2B4	ATP6_BRASO	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Bradyrhizobium sp. (strain ORS 278)	247		atpB BRADO6686			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q2W028	ATP6_MAGSA	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Magnetospirillum magneticum (strain AMB-1 / ATCC 700264)	247		atpB amb3993			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q31721	ATP6_BRATO	ATP synthase subunit a (F-ATPase protein 6) (Fragment)	Brassica tournefortii (Wild turnip) (Sahara mustard)	58		ATP6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.
